Bundesland;Name der Institution;Trägerschaft Hochschulkompass;Ort;Name Ministerien;Affiliation ROR;ROR ID;GRID ID;Wikidata ID;Einrichtungsart;URL Webseite Institution;Name GERiT;Ort GERiT;GERiT ID ;URL der Einrichtung GERiT;Name GERiT English;GRID ID GERiT;DFG Instituts ID GERiT;Straße GERiT;Hausnummer GERiT;Postfach GERiT;Postleitzahl vor Ort GERiT;Ort GERiT2;DESTATIS Fächerguppe GERiT;DESTATIS Lehr- Forschungsbereich GERiT;DESTATIS Fachgebiet GERiT;Crossref ID 1 GERiT;Crossref ID 2 GERiT;Crossref ID 3 GERiT;Einrichtungsart GERiT;Einrichtungsart GERIT English;OA Webseite der Institution;OA Webseite Datum;OA-Beauftragte/r;OA-Beauftragte/r URL;OA-Beauftragte/r URL Datum;Ansprechperson für Open Access;Ansprechperson für Open Access URL;Ansprechperson für Open Access URL Datum;(Funktions-)Emailadresse;OA Policy;OA Policy Datum;OA Policy URL;OA Policy URL Datum;OA Leitlinie;OA Leitlinie Datum;OA Leitlinie URL;OA Leitlinie URL Datum;Publikationsfonds;Publikationsfonds Art der Finanzierung;Zs. Publikationsfonds;Zs. Publikationsfonds URL;Mono Publikationsfonds ;Mono Publikationsfonds URL;Publikationsfonds Datum Recherche;Repositorium URL;OA-Verlag;OA-Verlag URL;OA-Verlag Datum Recherche;OJS-Standort;OJS-Standort URL;OJS-Standort Datum Recherche;OA/OS-Preis URL;Berliner Erklärung;Datum Berliner Erklärung (Bundesländeratlas);Berliner Erklärung Datum Recherche;OA2020;Datum OA2020 (Bundesländeratlas);OA2020 Datum Recherche;DORA Institution;DORA Datum Recherche;Jussieu;Jussieu Datum Recherche
Bayern;Technische Hochschule Ingolstadt;öffentlich-rechtlich;Ingolstadt;Technische Hochschule Ingolstadt;NA;https://ror.org/02bxzcy64;grid.454235.1;Q1622111;Hochschule;www.thi.de/;Technische Hochschule Ingolstadt;Ingolstadt;http://www.gerit.org/de/institutiondetail/12936;www.thi.de/;Technische Hochschule Ingolstadt;grid.454235.1;NA;Esplanade;10;NA;85049;Ingolstadt;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44172;NA;NA;44172;Recherche fehlt;NA;44172;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44172;opus4.kobv.de/opus4-haw/home;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Bayern;Technische Universität Nürnberg;öffentlich-rechtlich;Nürnberg;NA;NA;NA;NA;Q56187114;Hochschule;www.tu-n.org/;Technische Universität Nürnberg;Nürnberg;http://www.gerit.org/de/institutiondetail/468049761;www.tu-n.org/;NA;NA;NA;Ulmenstraße;52i;NA;90443;Nürnberg;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Bayern;Hochschule für Musik und Theater München;öffentlich-rechtlich;München;Hochschule für Musik und Theater München;NA;https://ror.org/02m7p2c22;grid.466257.4;Q657167;Hochschule;www.website.musikhochschule-muenchen.de/de/;Hochschule für Musik und Theater München;München;http://www.gerit.org/de/institutiondetail/12987;website.musikhochschule-muenchen.de/de/index.php;Munich College of Music and Drama;grid.466257.4;NA;Arcisstraße;12;NA;80333;München;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Musik/Kunst-HS;NA;www.hmtm-hannover.de/de/studium/hochschulbibliothek/open-access/;44172;NA;NA;44172;Recherche fehlt;www.hmtm-hannover.de/de/studium/hochschulbibliothek/open-access/;44172;wiebke[?dot]fleck[at]hmtm-hannover[?dot]de;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44172;digital.bib-bvb.de/R/73PYCN6HEJFSFK199DS2LDM8XDHRXIXHNHCIJD4ATQ5G4BYN1I-00365?local_base=HMT&pds_handle=GUEST;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Bayern;Wilhelm Löhe Hochschule (WLH);privat, staatlich anerkannt;Fürth;NA;NA;https://ror.org/03bh13774;grid.506605.0;Q1532259;Hochschule;www.wlh-fuerth.de;Wilhelm Löhe Hochschule (WLH);Fürth;http://www.gerit.org/de/institutiondetail/262843542;www.wlh-fuerth.de;Wilhelm Löhe University of Applied Sciences Fürth;grid.506605.0;NA;Merkurstraße;41;NA;90763;Fürth;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;Beuth Hochschule für Technik Berlin;öffentlich-rechtlich;Berlin;Beuth Hochschule für Technik Berlin;NA;https://ror.org/00w7whj55;grid.440921.a;Q851413;Hochschule;www.beuth-hochschule.de/;Beuth Hochschule für Technik Berlin;Berlin;http://www.gerit.org/de/institutiondetail/10170;www.beuth-hochschule.de;Beuth University of Applied Sciences Berlin;grid.440921.a;NA;Luxemburger Straße;10;NA;13353;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44183;Prof. Dr. Sebastian von Klinski (kommissarisch);www.open-access-berlin.de/ressourcen/index.html;44183;Recherche fehlt;www.open-access-berlin.de/ressourcen/index.html;44183;klinsk[at]beuth-hochschule[?dot]de;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44183;NA;nein;NA;44360;nein;NA;44360;Recherche fehlt;ja;43489;;nein;NA;;nein;;nein;
Berlin;Hochschule für Schauspielkunst Ernst Busch;öffentlich-rechtlich;Berlin;Hochschule für Schauspielkunst Ernst Busch;NA;https://ror.org/03py54049;grid.466263.3;Q895796;Hochschule;www.hfs-berlin.de/;Hochschule für Schauspielkunst Ernst Busch;Berlin;http://www.gerit.org/de/institutiondetail/12934;www.hfs-berlin.de/;Ernst Busch College of Drama;grid.466263.3;NA;Schnellerstraße;104;NA;12439;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Musik/Kunst-HS;NA;www.hfs-berlin.de/studium/studium/open-access/#:~:text=Seit%202018%20besch%C3%A4ftigt%20die%20Hochschule,des%20Themenkomplexes%20im%20k%C3%BCnstlerischen%20Bereich.#:~:text=Seit%202018%20besch%C3%A4ftigt%20die%20Hochschule,des%20Themenkomplexes%20im%20k%C3%BCnstlerischen%20Bereich.;44183;Anna Wilde;www.hfs-berlin.de/hochschule/person/anika-wilde/;44183;Recherche fehlt;NA;44183;openaccess[at]hfs-berlin[?dot]de;ja;44173;www.servicecenter-khs.de/joomla/uploads/5_2020.pdf;;NA;NA;;;nein;NA;NA;NA;NA;NA;44183;NA;nein;NA;44360;nein;NA;44360;Recherche fehlt;ja;44271;;nein;NA;;nein;;nein;
Berlin;Hochschule für Technik und Wirtschaft Berlin;öffentlich-rechtlich;Berlin;Hochschule für Technik und Wirtschaft Berlin;NA;https://ror.org/01xzwj424;grid.410722.2;Q875138;Hochschule;www.htw-berlin.de/;Hochschule für Technik und Wirtschaft Berlin;Berlin;http://www.gerit.org/de/institutiondetail/10421;www.htw-berlin.de;Berlin University of Applied Sciences;grid.410722.2;NA;Treskowallee;8;NA;10318;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;bibliothek.htw-berlin.de/literatur-suchen/open-access-publikationen/;44183;Prof. Dr. Horst Schulte;NA;44361;Recherche fehlt;www.open-access-berlin.de/ressourcen/index.html;44183;horst[?dot]schulte[at]htw-berlin[?dot]de;nicht veröffentlicht;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44183;opus4.kobv.de/opus4-htw/home;nein;NA;44360;nein;NA;44360;Recherche fehlt;ja;40737;;nein;NA;;nein;;nein;
Berlin;Hochschule für Wirtschaft und Recht;öffentlich-rechtlich;Berlin;Hochschule für Wirtschaft und Recht;NA;https://ror.org/03rkmps36;grid.461940.e;Q464443;Hochschule;www.hwr-berlin.de/;Hochschule für Wirtschaft und Recht Berlin;Berlin;http://www.gerit.org/de/institutiondetail/10171;www.hwr-berlin.de/;Berlin School of Economics and Law;grid.461940.e;NA;Badensche Straße;52;NA;10825;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;www.hwr-berlin.de/hwr-berlin/serviceeinrichtungen/bibliotheken/open-access/;44183;NA;NA;44183;Recherche fehlt;www.open-access-berlin.de/ressourcen/index.html;44183;openaccess-buero[at]hwr-berlin[?dot]de;ja;43879;www.hwr-berlin.de/fileadmin/portal/Dokumente/HWR-Berlin/Mitteilungsbl%C3%A4tter/2020/Mitteilungsblatt_03-2020_ZHV_Open_Access_Policy.pdf;;NA;NA;;;nein;NA;NA;NA;NA;NA;44183;opus4.kobv.de/opus4-hwr/home;nein;NA;44360;nein;NA;44360;Recherche fehlt;ja;43445;;nein;NA;;nein;;nein;
Berlin;Katholische Hochschule für Sozialwesen Berlin (KHSB);kirchlich, staatlich anerkannt;Berlin;Katholische Hochschule für Sozialwesen Berlin (KHSB);NA;https://ror.org/00996c044;grid.465920.c;Q1736348;Hochschule;www.khsb-berlin.de/;Katholische Hochschule für Sozialwesen Berlin;Berlin;http://www.gerit.org/de/institutiondetail/13063;www.khsb-berlin.de;Catholic College of Berlin (KFB) - a State Certified University Sector College of Social Service;grid.465920.c;NA;Köpenicker Allee;39-57;NA;10318;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44183;NA;NA;44183;Recherche fehlt;www.khsb-berlin.de/de/node/91033;44200;bibliothek[at]khsb-berlin[?dot]de;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44183;kidoks.bsz-bw.de/home;nein;NA;44360;nein;NA;44360;Recherche fehlt;ja;44249;;nein;NA;;nein;;nein;
Berlin;CODE University of Applied Sciences;privat, staatlich anerkannt;Berlin;NA;NA;NA;NA;Q40387612;Hochschule;code.berlin/de/;CODE University of Applied Sciences;Berlin;http://www.gerit.org/de/institutiondetail/418871644;code.berlin/de/;CODE University of Applied Sciences;NA;NA;Lohmühlenstraße;65;NA;12435;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;DBU Digital Business University of Applied Sciences;privat, staatlich anerkannt;Berlin;NA;NA;NA;NA;Q66587451;Hochschule;dbuas.de;DBU Digital Business University of Applied Sciences;Berlin;http://www.gerit.org/de/institutiondetail/466184998;dbuas.de;DBU Digital Business University of Applied Sciences;NA;NA;Oranienstraße;185;NA;10999;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;Touro College Berlin;privat, staatlich anerkannt;Berlin;NA;NA;https://ror.org/05hwfvk38;grid.430773.4;Q904943;Hochschule;touroberlin.com/;Touro College Berlin;Berlin;http://www.gerit.org/de/institutiondetail/32213125;touroberlin.com/;Touro College Berlin;NA;NA;Am Rupenhorn;5;NA;14055;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;Akkon-Hochschule für Humanwissenschaften Berlin;privat, staatlich anerkannt;Berlin;NA;NA;NA;NA;Q17122136;Hochschule;www.akkon-hochschule.de;Akkon-Hochschule für Humanwissenschaften Berlin;Berlin;http://www.gerit.org/de/institutiondetail/210684844;www.akkon-hochschule.de;Akkon University of Applied Sciences for Human Sciences Berlin;NA;NA;Colditzstraße;34-36;NA;12099;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;Alice Salomon Hochschule Berlin;öffentlich-rechtlich;Berlin;Alice Salomon Hochschule Berlin;NA;https://ror.org/04b404920;grid.448744.f;Q2646956;Hochschule;www.ash-berlin.eu/;Alice Salomon Hochschule Berlin;Berlin;http://www.gerit.org/de/institutiondetail/12932;www.ash-berlin.eu;Alice Salomon University of Applied Sciences (ASH) Berlin;grid.448744.f;NA;Alice-Salomon-Platz;5;NA;12627;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;www.ash-berlin.eu/studium/einrichtungen-fuer-studierende/bibliothek/open-access/;44183;Oliver Roth (kommissarisch);www.open-access-berlin.de/ressourcen/index.html;44183;Recherche fehlt;www.ash-berlin.eu/studium/einrichtungen-fuer-studierende/bibliothek/kontakt/;44183;openaccess[at]ash-berlin[?dot]eu;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44183;opus4.kobv.de/opus4-ash/home;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;Barenboim-Said Akademie;privat, staatlich anerkannt;Berlin;NA;NA;NA;NA;Q18356619;Hochschule;www.barenboimsaid.de;Barenboim-Said Akademie;Berlin;http://www.gerit.org/de/institutiondetail/419338318;www.barenboimsaid.de;Barenboim-Said Akademie;NA;NA;Französische Straße;33 D;NA;10117;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Musik/Kunst-HS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;BAU Berlin International University of Applied Sciences;privat, staatlich anerkannt;Berlin;NA;NA;https://ror.org/03dw28302;grid.488404.4;Q21040611;Hochschule;www.bauinternational-uni.de;BAU Berlin International University of Applied Sciences;Berlin;http://www.gerit.org/de/institutiondetail/270753581;www.bauinternational-uni.de;BAU Berlin International University of Applied Sciences;NA;NA;Salzufer;6;NA;10587;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;bbw Hochschule - University of Applied Sciences Berlin;privat, staatlich anerkannt;Berlin;NA;NA;https://ror.org/03afcx965;grid.465826.b;Q812777;Hochschule;www.bbw-hochschule.de/;bbw Hochschule - University of Applied Sciences Berlin;Berlin;http://www.gerit.org/de/institutiondetail/198280239;www.bbw-hochschule.de/;bbw Hochschule - University of Applied Sciences Berlin;grid.465826.b;NA;Leibnizstraße;Nov 13;NA;10625;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;Bard College Berlin;privat, staatlich anerkannt;Berlin;NA;NA;https://ror.org/05k2sh226;grid.497287.7;Q666828;Hochschule;www.berlin.bard.edu;Bard College Berlin;Berlin;http://www.gerit.org/de/institutiondetail/232885451;www.berlin.bard.edu;Bard College Berlin;grid.497287.7;NA;Platanenstraße;24;NA;13156;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;Berlin School of Business and Innovation (BSBI);privat, staatlich anerkannt;Berlin;NA;NA;NA;NA;NA;Hochschule;www.berlinsbi.com;Berlin School of Business and Innovation (BSBI);Berlin;http://www.gerit.org/de/institutiondetail/461480981;www.berlinsbi.com;Berlin School of Business and Innovation (BSBI);NA;NA;Potsdamer Straße;180-182;NA;10783;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;BSP Business School Berlin;privat, staatlich anerkannt;Berlin;NA;NA;https://ror.org/017bbsh25;grid.466357.5;Q1017599;Hochschule;www.businessschool-berlin.de;BSP Business School Berlin;Berlin;http://www.gerit.org/de/institutiondetail/197857576;www.businessschool-berlin.de;BSP Business School Berlin;grid.466357.5;NA;Calandrellistraße;44440;NA;12247;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;DEKRA Hochschule für Medien;privat, staatlich anerkannt;Berlin;NA;NA;https://ror.org/04m4shs41;grid.466348.b;Q1183724;Hochschule;www.dekra-hochschule-berlin.de;DEKRA Hochschule für Medien;Berlin;http://www.gerit.org/de/institutiondetail/198227503;www.dekra-hochschule-berlin.de;DEKRA University of Applied Sciences;grid.466348.b;NA;Ehrenbergstraße;Nov 14;NA;10245;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;design akademie berlin - SRH Hochschule für Kommunikation und Design;privat, staatlich anerkannt;Berlin;NA;NA;https://ror.org/03037cz33;grid.466281.f;Q1200666;Hochschule;www.design-akademie-berlin.de/;design akademie berlin - SRH Hochschule für Kommunikation und Design;Berlin;http://www.gerit.org/de/institutiondetail/191756166;www.design-akademie-berlin.de/;design academy berlin - University of Applied Sciences for Communication and Design;NA;NA;Prinzenstraße;84.1;NA;10969;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;DHGS Deutsche Hochschule für Gesundheit und Sport;privat, staatlich anerkannt;Berlin;NA;NA;https://ror.org/04j1sr579;grid.466285.b;Q1622185;Hochschule;www.dhgs-hochschule.de;DHGS Deutsche Hochschule für Gesundheit und Sport;Berlin;http://www.gerit.org/de/institutiondetail/198351957;www.dhgs-hochschule.de;NA;NA;NA;Vulkanstraße;1;NA;10367;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;Evangelische Hochschule Berlin (EHB);kirchlich, staatlich anerkannt;Berlin;Evangelische Hochschule Berlin (EHB);NA;https://ror.org/007bw6q41;grid.498938.7;Q1380205;Hochschule;www.eh-berlin.de/;Evangelische Hochschule Berlin;Berlin;http://www.gerit.org/de/institutiondetail/13062;www.eh-berlin.de;Protestant College of Berlin;grid.498938.7;NA;Teltower Damm;118-122;NA;14167;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44183;NA;NA;44183;Recherche fehlt;NA;44183;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44183;kidoks.bsz-bw.de/home;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
Berlin;GoBS Hochschule für Wirtschaft und Verwaltung gemeinnützige Gesellschaft mbH Berlin;privat, staatlich anerkannt;Berlin;NA;NA;https://ror.org/018mbvt80;grid.466452.7;Q1514069;Hochschule;www.go-bs.de;GoBS Hochschule für Wirtschaft und Verwaltung gemeinnützige Gesellschaft mbH Berlin;Berlin;http://www.gerit.org/de/institutiondetail/225282346;www.go-bs.de;GoBS - German open Business School Berlin;NA;NA;Bismarckstraße;107;NA;10625;Berlin;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;NA;;nein;NA;;nein;;nein;
